Table Number,Players,Pages,Total KC,Average KC/Player
11,66830,2674,29023430,434.2874457578932
12,62625,2505,52013821,830.5600159680639
13,297782,11912,78614164,263.99904628217956
14,26315,1053,826924,31.42405472164165
15,41057,1643,9750498,237.48685973159266
16,95846,3834,71200292,742.8613817999708
17,79570,3183,29470613,370.37341963051404
18,6550,262,610273,93.17145038167939
19,26146,1046,4347080,166.26176088120553
20,40413,1617,7185910,177.81184272387597
21,66180,2648,23953002,361.93717135086126
22,50933,2038,13173716,258.64794926668367
23,49789,1992,6758190,135.7366084878186
24,126770,5071,51879832,409.24376429754676
25,176386,7056,70783667,401.2998027054301
26,127583,5104,52903632,414.6605111966328
27,2734,110,290495,106.25274323335772
28,137150,5486,53127586,387.3684724753919
29,95157,3807,39240432,412.3756738863142
30,65394,2616,15728428,240.51790684160628
31,160690,6428,6359511,39.576271080963345
32,58966,2359,17730685,300.69336566835125
33,212184,8488,61188324,288.3738830449044
34,199199,7968,264729548,1328.9702659149896
35,50914,2037,20072321,394.2397179557685
36,60532,2422,14268311,235.71517544439305
37,24369,975,90137,3.6988386884976814
39,48172,1927,1209311,25.104023083949183
40,25051,1003,5295934,211.40609157319068
41,30647,1226,7464341,243.55861911443208
42,167876,6716,4539502,27.04080392670781
43,6229,250,629479,101.05618879434901
44,8225,329,866615,105.36352583586626
45,15084,604,7025259,465.7424423229912
46,88265,3531,63665657,721.3012745708945
47,3373,135,28283,8.385117106433443
48,41784,1672,819445,19.611454145127322
49,51713,2069,15554930,300.7934175159051
50,17349,694,3842442,221.47916306415357
51,199957,7999,108993347,545.0839280445296
54,168932,6758,190783558,1129.3512064025763
