Table Number,Players,Pages,Total KC,Average KC/Player
11,64291,2572,27975991,435.1463035261545
12,60251,2411,49343330,818.9628387910574
13,288343,11534,75952855,263.411475222218
14,24844,994,778052,31.317501207535017
15,40025,1601,9495517,237.23965021861338
16,92546,3702,68910697,744.6102154604197
17,75768,3031,28217568,372.4206525182135
18,5319,213,484463,91.08159428463998
19,25154,1007,4175321,165.99033950862685
20,39423,1577,7011998,177.86566217690182
21,64115,2565,23288954,363.2372143804102
22,49451,1979,12763290,258.0997350913025
23,48336,1934,6570721,135.93845167163192
24,122971,4919,50545053,411.03230029844434
25,170987,6840,68954403,403.2727809716528
26,123715,4949,51549577,416.68008729741746
27,2556,103,269884,105.58841940532082
28,133060,5323,51499488,387.03959116188184
29,91967,3679,37964820,412.8091598073222
30,62950,2518,15159880,240.8241461477363
31,152326,6094,6003415,39.4116237543164
32,57227,2290,17266176,301.71380642004647
33,206372,8255,59529322,288.456389432675
34,193324,7733,256906530,1328.8910326705427
35,49148,1966,19412135,394.97304061202897
36,58627,2346,13795383,235.30767393862897
37,22826,914,83488,3.6575834574607904
39,46333,1854,1163120,25.10348995316513
40,23213,929,4848224,208.85813983543704
41,29953,1199,7285012,243.21476980602944
42,162447,6498,4391296,27.032176648383782
43,5798,232,590681,101.87668161434978
44,7162,287,730550,102.00363027087405
45,14333,574,6667508,465.1857950184888
46,85517,3421,61671693,721.1629617502953
47,3217,129,26946,8.376126826235623
48,40543,1622,795947,19.632168315122215
49,50318,2013,15092757,299.94747406494696
50,16807,673,3713196,220.93151662997562
51,191386,7656,103171724,539.0766513747087
54,162069,6483,182568520,1126.4863730880056
