Table Number,Players,Pages,Total KC,Average KC/Player
11,79670,3187,34723559,435.8423371407054
12,75642,3026,67598838,893.6680415642104
13,339702,13589,89852824,264.504842479585
14,35547,1422,1131220,31.82321996230343
15,47213,1889,11346201,240.3194247347129
16,112379,4496,83705719,744.8519652248195
17,95959,3839,35710283,372.14104982336204
18,11104,445,1209564,108.93047550432277
19,32366,1295,5458786,168.65803621083853
20,46296,1852,8173023,176.53842664593054
21,77338,3094,27509695,355.70734955649226
22,59738,2390,15613722,261.3700157353778
23,58141,2326,7894281,135.77821158906795
24,144511,5781,58448357,404.456110607497
25,202141,8086,79695692,394.2579288714313
26,145598,5824,59590174,409.2787950383934
27,4475,179,467316,104.428156424581
28,158480,6340,62496860,394.3517163048965
29,114486,4580,47860372,418.04563003336654
30,82324,3293,20259947,246.1001287595355
31,200906,8037,8445924,42.03918250326023
32,68648,2746,20501222,298.6426698519986
33,242738,9710,70604166,290.8657317766481
34,229180,9168,307843073,1343.2370756610524
35,60611,2425,23914868,394.5631651020442
36,71922,2877,17171175,238.74718444982065
37,33600,1344,133680,3.9785714285714286
39,58772,2351,1487478,25.30929694412305
40,36649,1466,8213915,224.12385058255342
41,34903,1397,8537221,244.5984872360542
42,196422,7857,5360049,27.288435104010752
43,9608,385,944159,98.26800582847628
44,17373,695,2064444,118.83059920566396
45,19932,798,9365095,469.85224764198273
46,103132,4126,74605570,723.398848078191
47,4649,186,39075,8.405033340503334
48,49137,1966,959593,19.52892932006431
49,58070,2323,17893550,308.1375925607026
50,20605,825,4577050,222.132977432662
51,240789,9632,144699455,600.9388094971116
54,196528,7862,222624333,1132.7868446226491
