Table Number,Players,Pages,Total KC,Average KC/Player
11,78958,3159,34423407,435.9711112236885
12,75067,3003,66906089,891.2849720915982
13,338016,13521,89178606,263.8295406134621
14,35043,1402,1113680,31.780384099534857
15,46932,1878,11270598,240.14740475581692
16,111581,4464,83124252,744.9677991772793
17,95326,3814,35441129,371.7886935358664
18,10949,438,1187044,108.41574573020367
19,32054,1283,5403312,168.5690397454296
20,46026,1842,8126776,176.56924347108156
21,76795,3072,27336531,355.96758903574454
22,59256,2371,15472440,261.11178614823814
23,57745,2310,7839881,135.76726989349729
24,143692,5748,58155803,404.7254057289202
25,200976,8040,79300633,394.577626184221
26,144766,5791,59288425,409.5466131550226
27,4393,176,456624,103.94354655133166
28,157529,6302,62024616,393.7345885519492
29,113543,4542,47381163,417.2970856855993
30,81536,3262,20030673,245.66661352040816
31,198968,7959,8344228,41.93753769450364
32,68252,2731,20379892,298.5977260739612
33,241308,9653,70148975,290.7030641338041
34,227796,9112,305778874,1342.3364501571582
35,60120,2405,23726623,394.65440785096473
36,71314,2853,17018341,238.6395518411532
37,33165,1327,131564,3.96695311322177
39,58183,2328,1472285,25.30438444219102
40,36102,1445,8059172,223.2333942717855
41,34676,1388,8475579,244.42204983273734
42,195109,7805,5321525,27.27462597829931
43,9448,378,930371,98.4727984758679
44,17056,683,2015795,118.18685506566604
45,19735,790,9254160,468.92120597922474
46,102411,4097,74064106,723.2045971624142
47,4573,183,38329,8.381587579269626
48,48767,1951,952400,19.529599934381856
49,57744,2310,17771743,307.76778539761705
50,20427,818,4535437,222.03147794585598
51,238917,9557,142278805,595.5156183946726
54,195254,7811,220581464,1129.7154680569924
