Table Number,Players,Pages,Total KC,Average KC/Player
11,69213,2769,30066749,434.40898386141333
12,65076,2604,54937427,844.2041151883951
13,306766,12271,80299919,261.7627735798622
14,27776,1112,876622,31.56041186635945
15,42130,1686,9999814,237.356135770235
16,99101,3965,73598290,742.6594080786268
17,83073,3323,30703387,369.59525959096214
18,7497,300,746328,99.55022008803522
19,27104,1085,4528203,167.06770218417947
20,41380,1656,7345897,177.52288545190913
21,68170,2727,24601703,360.8875311720698
22,52606,2105,13626258,259.02478804699086
23,51222,2049,6949357,135.67133263051034
24,130324,5213,53173843,408.01266842638347
25,181444,7258,72509359,399.62390048720266
26,131191,5248,54212091,413.2302596976927
27,2969,119,318638,107.32165712361065
28,141271,5651,54828490,388.10859978339505
29,98698,3948,40689745,412.26514215080346
30,68018,2721,16354607,240.44527919080244
31,168729,6750,6740799,39.95044716675853
32,60751,2431,18220696,299.9242152392553
33,217967,8719,62859895,288.39179784095757
34,204886,8196,272601349,1330.5025672813174
35,52780,2112,20775770,393.62959454338767
36,62509,2501,14760827,236.13922795117503
37,26068,1043,97634,3.745358293693417
39,49925,1997,1254826,25.134221331997995
40,26952,1079,5783390,214.581107153458
41,31316,1253,7641822,244.02292757695747
42,173206,6929,4687386,27.06249206147593
43,6645,266,669399,100.7372460496614
44,9189,368,1000576,108.88845358580912
45,15899,636,7416463,466.4735517957104
46,91022,3641,65621540,720.9415306189712
47,3571,143,29559,8.277513301596192
48,43069,1723,843321,19.58069609231698
49,52931,2118,15970414,301.7213731083864
50,17857,715,3957684,221.63207705661645
51,207942,8318,112117377,539.1761981706437
54,173948,6958,195267258,1122.5610987191574
