Table Number,Players,Pages,Total KC,Average KC/Player
11,65904,2637,28655019,434.79939002184994
12,61731,2470,51006108,826.264081255771
13,294397,11776,77640536,263.72733417799776
14,25779,1032,808751,31.3724737189185
15,40715,1629,9665059,237.3832494166769
16,94571,3783,70353006,743.9173319516553
17,78205,3129,29014372,371.00405344926793
18,6009,241,546791,90.99534032284906
19,25769,1031,4282953,166.20563467732546
20,40049,1602,7126156,177.9359284876027
21,65476,2620,23744807,362.64901643350237
22,50410,2017,13022896,258.33953580638763
23,49287,1972,6692094,135.77807535455597
24,125372,5015,51393018,409.92420955237213
25,174423,6977,70115647,401.98624607993213
26,126138,5046,52406654,415.47078596457845
27,2678,108,283943,106.02800597460792
28,135651,5427,52528906,387.23567094971656
29,93964,3759,38759148,412.4893363415776
30,64524,2581,15521053,240.54697476907816
31,157659,6307,6225354,39.48619488896923
32,58343,2334,17567238,301.1027544006993
33,209974,8399,60568162,288.4555325897492
34,197002,7881,261871968,1329.285834661577
35,50303,2013,19832769,394.26612726875135
36,59844,2394,14097852,235.57669941848806
37,23833,954,87773,3.682834724961188
39,47503,1901,1192413,25.10184619918742
40,24385,976,5132872,210.49300799671929
41,30390,1216,7405940,243.69661072721289
42,165908,6637,4485050,27.0333558357644
43,6091,244,616356,101.19126580200296
44,7876,316,818220,103.88776028440833
45,14830,594,6900240,465.2892784895482
46,87281,3492,62935489,721.0674602719951
47,3321,133,27827,8.379102679915688
48,41363,1655,811381,19.616106181853347
49,51151,2047,15375048,300.58157220777696
50,17134,686,3795327,221.50852106921909
51,196882,7876,106760865,542.2581292347701
54,166365,6655,187477987,1126.9076248008896
