Table Number,Players,Pages,Total KC,Average KC/Player
11,63853,2555,27782871,435.1067451803361
12,59840,2394,48882890,816.8932152406417
13,286750,11470,75592153,263.6169241499564
14,24620,985,770130,31.280666125101543
15,39824,1593,9445974,237.19299919646446
16,92038,3682,68547716,744.7762445946239
17,75196,3008,28021543,372.64672322995904
18,5270,211,479271,90.94326375711574
19,24997,1000,4148245,165.94971396567587
20,39258,1571,6983620,177.89036629476794
21,63771,2551,23177820,363.4539210612975
22,49217,1969,12704998,258.14247109738506
23,48098,1924,6537365,135.91760572165163
24,122373,4895,50320237,411.2037540960833
25,170141,6806,68646216,403.4666306181344
26,123103,4925,51321840,416.90161896948086
27,2523,101,266197,105.50812524772097
28,132367,5295,51257723,387.23944034389234
29,91461,3659,37738016,412.61320125517983
30,62545,2502,15066127,240.8845950915341
31,150880,6036,5941980,39.38215800636267
32,56949,2278,17182169,301.71151381060247
33,205447,8218,59263119,288.45940315507164
34,192368,7695,255563583,1328.5140096065875
35,48853,1955,19297798,395.0176652406198
36,58337,2334,13715503,235.10813034609254
37,22551,903,82408,3.654294709768968
39,46031,1842,1155258,25.097390888748887
40,22891,916,4772544,208.48997422567822
41,29821,1193,7251329,243.16183226585292
42,161584,6464,4366908,27.025621348648382
43,5724,229,583705,101.97501747030049
44,6971,279,708727,101.66790991249462
45,14208,569,6604388,464.8358671171171
46,85027,3402,61326953,721.2644571724276
47,3201,129,26761,8.360199937519525
48,40324,1613,791826,19.636593591905566
49,50122,2005,15017125,299.61144806671723
50,16711,669,3690762,220.85823708934234
51,189956,7599,102192846,537.9816694392385
54,161665,6467,182546817,1129.1672099712368
