Table Number,Players,Pages,Total KC,Average KC/Player
11,68901,2757,29922164,434.27764473665115
12,64706,2589,54501166,842.2892158377894
13,305372,12215,79893435,261.6265898641657
14,27566,1103,869140,31.52942030037002
15,41962,1679,9959618,237.3485057909537
16,98672,3947,73264073,742.5011452083671
17,82539,3302,30512626,369.67525654539065
18,7373,295,728601,98.82015461820154
19,26970,1079,4501754,166.91709306637003
20,41218,1649,7321955,177.6397447717017
21,67835,2714,24496658,361.12122060883024
22,52318,2093,13559426,259.1732482128522
23,50997,2040,6917424,135.64374374963234
24,129807,5193,52976744,408.1193155993128
25,180694,7228,72244557,399.81713283230215
26,130666,5227,54008272,413.33072107510753
27,2931,118,314577,107.32753326509723
28,140646,5626,54553649,387.8791362712057
29,98138,3926,40449592,412.17053536856264
30,67618,2705,16256732,240.4201839746813
31,167628,6706,6687742,39.896329968740304
32,60448,2418,18147520,300.2170460561143
33,217068,8683,62579311,288.2935808133857
34,204004,8161,271416872,1330.4487755142056
35,52468,2099,20664897,393.8571510253869
36,62210,2489,14682104,236.0087445748272
37,25851,1035,96580,3.7360256856601293
39,49635,1986,1247776,25.13903495517276
40,26684,1068,5714522,214.15537400689553
41,31203,1249,7612232,243.9583373393584
42,172404,6897,4664699,27.056791025730263
43,6584,264,663865,100.830042527339
44,9056,363,980409,108.26071113074205
45,15756,631,7353287,466.69757552678345
46,90620,3625,65330707,720.9303354667844
47,3534,142,29331,8.299660441426147
48,42873,1715,839675,19.585170153709793
49,52734,2110,15895656,301.4308795084765
50,17771,711,3936906,221.535422879973
51,206762,8271,111186923,537.7531799847168
54,172972,6919,194179300,1122.6053927803343
