Table Number,Players,Pages,Total KC,Average KC/Player
11,82007,3281,35753731,435.98389161900815
12,77493,3100,69789236,900.5876143651685
13,345286,13812,92092418,266.7134433484126
14,37220,1489,1186548,31.87931219774315
15,48176,1928,11595976,240.700265692461
16,115248,4610,86001770,746.2322122726641
17,97908,3917,36521917,373.02280712505615
18,11615,465,1275812,109.84175634954799
19,33328,1334,5628792,168.89078252520403
20,47286,1892,8332259,176.2098506957662
21,79217,3169,28102273,354.75053334511534
22,61115,2445,16023245,262.1818702446208
23,59520,2381,8070604,135.5948252688172
24,147107,5885,59362791,403.534780805808
25,205865,8235,80953924,393.23791805309304
26,148185,5928,60530383,408.47847622903805
27,4769,191,495410,103.88131683791151
28,161404,6457,63996736,396.50030978166586
29,117772,4711,49421807,419.6397021363312
30,84790,3392,20949126,247.07071588630734
31,207021,8281,8767458,42.35057313026215
32,70026,2802,20895816,298.40082255162366
33,247285,9892,72124354,291.6648967790202
34,233665,9347,314237086,1344.818804699035
35,62131,2486,24542945,395.01931403003334
36,73795,2952,17661798,239.33597127176637
37,34920,1397,140120,4.012600229095074
39,60485,2420,1533593,25.35493097462181
40,38426,1538,8680883,225.91170041117994
41,35582,1424,8713348,244.88078241807656
42,200667,8027,5482347,27.320620729865897
43,10025,401,984033,98.15790523690774
44,18320,733,2211482,120.71408296943231
45,20534,822,9690598,471.92938540956465
46,105305,4213,76257202,724.1555671620531
47,4833,194,40889,8.460376577695014
48,50216,2009,981186,19.539310180022305
49,58908,2357,18190617,308.79705642697087
50,21115,845,4703012,222.7332228273739
51,246307,9853,151570436,615.372019471635
54,199215,7969,225204362,1130.458861029541
