Table Number,Players,Pages,Total KC,Average KC/Player
11,65600,2624,28530850,434.921493902439
12,61461,2459,50704712,824.9900261954735
13,293308,11733,77322435,263.6219775798819
14,25599,1024,803278,31.379272627837025
15,40564,1623,9631209,237.43242776846463
16,94222,3769,70093373,743.9172698520515
17,77729,3110,28863389,371.3335949259607
18,5735,230,521870,90.99738448125545
19,25669,1027,4264812,166.14640227511785
20,39939,1598,7107976,177.9708054783545
21,65203,2609,23666606,362.96805361716486
22,50229,2010,12972646,258.2700432021342
23,49101,1965,6667935,135.80039103073258
24,124939,4998,51239080,410.1127750342167
25,173848,6954,69909324,402.1290092494593
26,125718,5029,52252769,415.63474601886765
27,2656,107,281617,106.0304969879518
28,135165,5407,52338417,387.2187104649872
29,93591,3744,38615013,412.5932301182806
30,64211,2569,15453463,240.6669106539378
31,156714,6269,6185635,39.470851359801934
32,58117,2325,17509149,301.2741366553676
33,209353,8375,60375571,288.39123872120297
34,196340,7854,260969167,1329.169639401039
35,50086,2004,19750202,394.3257996246456
36,59617,2385,14040978,235.51970075649564
37,23662,947,86994,3.6765277660383737
39,47278,1892,1186916,25.10503828419138
40,24176,968,5077749,210.03263567174056
41,30294,1212,7386549,243.8287779758368
42,165286,6612,4468172,27.032973149571045
43,6037,242,611723,101.32897134338248
44,7761,311,802571,103.41077180775673
45,14736,590,6862062,465.66653094462544
46,86931,3478,62709497,721.3709378702649
47,3307,133,27701,8.376474145751436
48,41195,1648,808302,19.62136181575434
49,51001,2041,15325139,300.487029666085
50,17068,683,3781819,221.57364659011014
51,195912,7837,106086296,541.499734574707
54,165688,6628,186616805,1126.3145490319155
