Table Number,Players,Pages,Total KC,Average KC/Player
11,79554,3183,34672320,435.83377328606986
12,75545,3022,67476421,893.1950625455027
13,339424,13577,89734370,264.3724957575186
14,35448,1418,1128224,31.827578424734824
15,47167,1887,11332674,240.26700871371935
16,112221,4489,83598542,744.9456162393848
17,95857,3835,35662285,372.03631451015576
18,11079,444,1205731,108.83030959472876
19,32313,1293,5448384,168.61275647572185
20,46246,1850,8165926,176.5758335856074
21,77244,3090,27481111,355.77016985138005
22,59661,2387,15591723,261.3386131643787
23,58076,2324,7884403,135.76009022659963
24,144352,5775,58392462,404.51439536688093
25,201910,8077,79620850,394.33831905304345
26,145437,5818,59532371,409.33442659020744
27,4462,179,465330,104.28731510533393
28,158284,6332,62404763,394.2581878143085
29,114316,4573,47777614,417.9433675076105
30,82190,3288,20219061,246.003905584621
31,200514,8021,8426370,42.023848708818335
32,68568,2743,20477960,298.6518492591296
33,242457,9699,70510842,290.8179264776847
34,228907,9157,307410738,1342.9503597530875
35,60519,2421,23880302,394.5918141410136
36,71817,2873,17143363,238.70898255287744
37,33522,1341,133308,3.9767316985860033
39,58656,2347,1484690,25.311818057828695
40,36545,1462,8187872,224.04903543576413
41,34860,1395,8523669,244.51144578313253
42,196164,7847,5352314,27.28489427213964
43,9576,384,941431,98.31150793650794
44,17298,692,2054228,118.75523181870736
45,19895,796,9344265,469.6790650917316
46,102983,4120,74485456,723.2791431595506
47,4623,185,38915,8.417694138005624
48,49050,1962,957947,19.530010193679917
49,58000,2320,17864982,308.01693103448275
50,20568,823,4567513,222.06889342668222
51,240374,9615,144134784,599.6271809763119
54,196260,7851,222152070,1131.9273922347907
