Table Number,Players,Pages,Total KC,Average KC/Player
11,69603,2785,30261874,434.77829978592877
12,65507,2621,55476272,846.8754789564474
13,308433,12338,80789948,261.9367836774924
14,28051,1123,885567,31.5698905564864
15,42317,1693,10040632,237.27182928846563
16,99624,3985,74007692,742.8701116196901
17,83612,3345,30913265,369.7228268669569
18,7673,307,767851,100.07181024371171
19,27349,1094,4568952,167.06102599729422
20,41532,1662,7371283,177.48442165077532
21,68510,2741,24707799,360.6451466939133
22,52865,2115,13701237,259.17406601721365
23,51457,2059,6987855,135.79989117126922
24,130887,5236,53396350,407.957627571875
25,182286,7292,72810853,399.43195308471303
26,131779,5272,54438852,413.10718703283527
27,3001,121,322075,107.32255914695102
28,141949,5678,54969823,387.25051250801346
29,99298,3972,40952281,412.417984249431
30,68494,2740,16473032,240.5032849592665
31,170160,6807,6812273,40.0345145745181
32,61083,2444,18312987,299.8049702863317
33,219019,8761,63151834,288.3395230550774
34,205872,8235,274058046,1331.206021217067
35,53089,2124,20891008,393.5091638569195
36,62849,2514,14841278,236.14183201005585
37,26356,1055,99025,3.757208984671422
39,50232,2010,1262475,25.1328834209269
40,27294,1092,5869947,215.0636403605188
41,31445,1258,7679849,244.23116552711082
42,174215,6969,4715485,27.067043595557212
43,6764,271,680483,100.60363690124187
44,9576,384,1037899,108.38544277360067
45,16058,643,7493551,466.65531199402164
46,91524,3661,65958933,720.673626589747
47,3596,144,29841,8.298387096774194
48,43288,1732,847474,19.57757346146738
49,53078,2124,16034706,302.09702701684313
50,17956,719,3982199,221.77539541100467
51,209343,8374,113158073,540.5390817939935
54,174823,6993,196271072,1122.6844980351555
