Table Number,Players,Pages,Total KC,Average KC/Player
11,68387,2736,29690140,434.14888794653956
12,64183,2568,53872542,839.3584282442391
13,303517,12141,79373493,261.51251165503083
14,27245,1090,858562,31.51264452193063
15,41780,1672,9930182,237.67788415509813
16,97968,3919,72730272,742.3880450759432
17,81842,3274,30270735,369.86797732215734
18,7180,288,699859,97.4733983286908
19,26767,1071,4465073,166.81260507341128
20,41052,1643,7292481,177.6400906167787
21,67374,2695,24353388,361.4656692492653
22,51957,2079,13455720,258.978001039321
23,50723,2029,6880920,135.6568026339136
24,129122,5165,52711978,408.2339028205883
25,179707,7189,71902866,400.111659534687
26,129965,5199,53743882,413.5258107952141
27,2859,115,306332,107.14655473941937
28,139821,5593,54218860,387.7733673768604
29,97376,3896,40119978,412.0109472559974
30,67038,2682,16118626,240.44013842895075
31,165807,6633,6599827,39.80427243723124
32,60064,2403,18042907,300.39469565796486
33,215883,8636,62237014,288.2904814181756
34,202814,8113,269727438,1329.925143234688
35,52067,2083,20510663,393.9282655040621
36,61765,2471,14571400,235.91678134866024
37,25465,1019,94842,3.7244060475161986
39,49293,1972,1238406,25.123364372223236
40,26276,1052,5609556,213.48591870908814
41,31073,1243,7569047,243.58919319022945
42,171260,6851,4632978,27.05230643466075
43,6495,260,655705,100.95535026943803
44,8855,355,950993,107.39616036137775
45,15586,624,7268419,466.3428076478891
46,90057,3603,64913567,720.8053455034034
47,3506,141,28990,8.268682258984597
48,42596,1704,834542,19.59202742041506
49,52552,2103,15840563,301.4264537981428
50,17694,708,3923972,221.76850909912966
51,205226,8210,113235132,551.7582177696783
54,172718,6909,194460821,1125.8862481038457
