Table Number,Players,Pages,Total KC,Average KC/Player
11,67254,2691,29188797,434.00834151128555
12,63029,2522,52456257,832.2558980786622
13,299212,11969,79016129,264.0807487667607
14,26560,1063,835040,31.43975903614458
15,41235,1650,9793424,237.50270401358068
16,96376,3856,71568143,742.5930003320328
17,80141,3206,29664576,370.1548021611909
18,6720,269,632162,94.07172619047618
19,26319,1053,4380690,166.44591359854098
20,40576,1624,7213252,177.77139195583595
21,66493,2660,24057322,361.8023250567729
22,51153,2047,13236372,258.7604246085274
23,50024,2001,6787043,135.6757356468895
24,127387,5096,52092243,408.9290351448735
25,177251,7091,71073681,400.9776023830613
26,128237,5130,53121074,414.2413967887583
27,2765,111,293782,106.2502712477396
28,137833,5514,53405910,387.4682405519723
29,95690,3828,39451391,412.28332114118507
30,65777,2632,15818086,240.4805023032367
31,161991,6480,6417838,39.618484977560485
32,59250,2370,17805301,300.5114092827004
33,213179,8528,61448467,288.2482186331674
34,200059,8003,265957097,1329.393313972378
35,51199,2048,20177164,394.09293150256843
36,60848,2434,14341091,235.68713844333422
37,24627,986,91202,3.7033337393917245
39,48455,1939,1215956,25.094541327004436
40,25341,1014,5369546,211.89163805690384
41,30765,1231,7489153,243.43094425483503
42,168710,6749,4562377,27.042718273961235
43,6303,253,636000,100.90433127082342
44,8371,335,887012,105.96248954724645
45,15197,608,7080772,465.9322234651576
46,88679,3548,63961045,721.2648428602037
47,3397,136,28459,8.377686193700324
48,41991,1680,823284,19.606201328856184
49,51951,2079,15631906,300.8971145887471
50,17444,698,3864452,221.53473973859207
51,201215,8049,110033454,546.845185498099
54,169824,6793,191820353,1129.5244076220088
