Table Number,Players,Pages,Total KC,Average KC/Player
11,72318,2893,31443228,434.7911723222434
12,68409,2737,58976808,862.1205981669078
13,317722,12709,83435692,262.6059637041187
14,29847,1194,943773,31.620363855663886
15,43626,1746,10374496,237.80534543620777
16,103340,4134,76782511,743.0086220243855
17,87411,3497,32328978,369.85022480008234
18,8683,348,895827,103.17021766670506
19,28683,1148,4800125,167.35086985322317
20,42727,1710,7568700,177.14091792075268
21,70967,2839,25502669,359.35954739526824
22,54599,2184,14202444,260.12278613161413
23,53129,2126,7211422,135.7341941312654
24,134792,5392,54873968,407.10107424772985
25,187998,7520,74822544,397.9964893243545
26,135767,5431,55945257,412.06815352773503
27,3301,133,352595,106.81460163586792
28,146664,5867,56891071,387.90071864942996
29,103487,4140,42726392,412.8672393633983
30,72650,2906,17554810,241.63537508602892
31,178955,7159,7260484,40.57156268335615
32,63239,2530,18920779,299.1947848637708
33,225677,9028,65176026,288.80225277719927
34,212612,8505,283527253,1333.543040844355
35,55114,2205,21688042,393.51239249555465
36,65326,2614,15461538,236.68276030983068
37,28381,1136,108412,3.819879496846482
39,52362,2095,1318555,25.18152476987128
40,29601,1185,6463612,218.35789331441507
41,32291,1292,7878138,243.97318138180918
42,180549,7222,4896532,27.120238827132802
43,7752,311,772951,99.70988132094944
44,13065,523,1412592,108.1203214695752
45,17141,686,8003902,466.944869027478
46,94857,3795,68369894,720.7680403133137
47,3867,155,31735,8.206620118955263
48,44886,1796,877471,19.54887938332665
49,54428,2178,16499865,303.15030866465787
50,18569,743,4117335,221.73164952339923
51,218269,8731,120626647,552.6513018339755
54,180647,7226,202570025,1121.3583674237602
