Table Number,Players,Pages,Total KC,Average KC/Player
11,73532,2942,32002932,435.2245552956536
12,69762,2791,60606937,868.767194174479
13,321894,12876,84485049,262.46232921396484
14,30770,1231,974726,31.677803054923626
15,44265,1771,10550985,238.35953913927483
16,104975,4199,78022120,743.2447725648964
17,89121,3565,32992385,370.19765262957105
18,9164,367,954247,104.12996508075076
19,29301,1173,4917625,167.83130268591515
20,43296,1732,7660749,176.93895509977827
21,72109,2885,25870422,358.76828135184235
22,55541,2222,14461166,260.3692047316397
23,53929,2158,7319950,135.73309351183963
24,136595,5464,55533703,406.55736300743075
25,190674,7627,75714181,397.0870753222778
26,137586,5504,56622491,411.5425333972933
27,3509,141,370628,105.62211456255343
28,148928,5958,57875477,388.61380667168027
29,105373,4215,43557832,413.3680544351969
30,74490,2980,18052957,242.3541012216405
31,182775,7311,7466745,40.85211325400082
32,64299,2572,19202913,298.65025894648437
33,228797,9152,66104610,288.92253831999545
34,215761,8631,288029691,1334.947886782134
35,56109,2245,22088767,393.67600563189507
36,66437,2658,15752980,237.11154928729474
37,29351,1175,112836,3.8443664611086503
39,53372,2135,1345423,25.208405156261712
40,30787,1232,6756270,219.4520414460649
41,32670,1307,7975258,244.11564126109582
42,183452,7339,4980536,27.14898720101171
43,8069,323,803873,99.6248605775189
44,13952,559,1546636,110.85407110091744
45,17663,707,8246515,466.88076770650514
46,96408,3857,69513105,721.0304642768235
47,3995,160,33020,8.265331664580726
48,45629,1826,891609,19.540401937364397
49,55115,2205,16764000,304.1640206840243
50,18919,757,4200260,222.01279137375124
51,222435,8898,124614710,560.2297749904467
54,183570,7343,206156075,1123.037941929509
