Table Number,Players,Pages,Total KC,Average KC/Player
11,56818,2273,24916198,438.52648808476187
12,53902,2157,42733320,792.7965567140366
13,257876,10316,68196630,264.45512571933796
14,20556,823,634874,30.885094376337808
15,36308,1453,8612316,237.20160846094524
16,83820,3353,62835664,749.6500119303269
17,67170,2687,25373901,377.7564537740063
18,4643,186,412690,88.88434202024553
19,22515,901,3727705,165.56540084388186
20,36192,1448,6429632,177.65340406719716
21,58288,2332,21341186,366.133440845457
22,44841,1794,11630726,259.3770433308802
23,43491,1740,5921568,136.15617024211906
24,111510,4461,46517879,417.16329477176936
25,154231,6170,63285983,410.3324428941004
26,112185,4488,47457752,423.0311717252752
27,2133,86,226598,106.2344116268167
28,121224,4849,47095811,388.50236751798326
29,82811,3313,34454228,416.0585912499547
30,56147,2246,13533356,241.03435624343243
31,131188,5248,5140687,39.185649602097754
32,52220,2089,15868653,303.8807545001915
33,188412,7537,54641909,290.0128919601724
34,175931,7038,234285425,1331.6892702252587
35,44422,1777,17599855,396.1968168925307
36,52870,2115,12461872,235.70781161339133
37,18683,748,66349,3.5513033238773217
39,40992,1640,1023175,24.9603581186573
40,17726,710,3547147,200.10983865508294
41,27703,1109,6751889,243.72410930224163
42,146656,5867,3967660,27.054194850534586
43,4420,177,460518,104.189592760181
44,3968,159,362592,91.37903225806451
45,12574,503,5827035,463.41935740416733
46,77759,3111,56250097,723.3901799148651
47,2882,116,23913,8.29736294240111
48,37024,1481,730064,19.71866897147796
49,46216,1849,13754994,297.6240695862905
50,15181,608,3335715,219.72959620578354
51,167593,6704,88709796,529.3168330419528
54,144172,5767,163498317,1134.0504189440392
